,First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments,Trans_Approved/Rejected,Trans_Reason,Trans_Comment
82,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202214"",""Dephosphorylation of Lck-pY505 by CD45"")",202214,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202233"",""Inactivation of Lck by Csk"")",202233,"de Bono, B",Yes,True,,,,Rejected,R-HSA-202233 is a preceding for R-HSA-202214,
83,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202222"",""Phosphorylation of PKC theta"")",202222,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202437"",""Phosphorylation of CARMA1"")",202437,"de Bono, B",Yes,False,,,,Approved,,
84,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202291"",""Activation of Lck"")",202291,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202307"",""Change of PKC theta conformation"")",202307,"de Bono, B",Yes,False,,,,,,
85,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202291"",""Activation of Lck"")",202291,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202168"",""Phosphorylation of ZAP-70 by Lck"")",202168,"de Bono, B",Yes,False,,,,,,
86,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202307"",""Change of PKC theta conformation"")",202307,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730835"",""Autophosphorylation of PKC-theta"")",2730835,"Niarakis, A",No,False,,,,,,
87,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"de Bono, B",Yes,True,,,,"Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    Rejected
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    Rejected
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    Rejected
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    Rejected
Name: Approved/Rejected, dtype: object","Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    E2 conjugating enzyme is presented as input/ou...
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    E2 conjugating enzyme is presented as input/ou...
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    E2 conjugating enzyme is presented as input/ou...
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    E2 conjugating enzyme is presented as input/ou...
Name: Reasons_for_Rejection, dtype: object","Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    
Name: Other_Comments, dtype: object"
88,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"de Bono, B",No,True,,,,"Auto-ubiquitination of TRAF6-->Ubiquitination of NEMO by TRAF6    Approved
Auto-ubiquitination of TRAF6-->Ubiquitination of NEMO by TRAF6    Approved
Name: Approved/Rejected, dtype: object","Auto-ubiquitination of TRAF6-->Ubiquitination of NEMO by TRAF6    
Auto-ubiquitination of TRAF6-->Ubiquitination of NEMO by TRAF6    
Name: Reasons_for_Rejection, dtype: object","Auto-ubiquitination of TRAF6-->Ubiquitination of NEMO by TRAF6    
Auto-ubiquitination of TRAF6-->Ubiquitination of NEMO by TRAF6    
Name: Other_Comments, dtype: object"
89,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""Pellino ubiquitinates hp-IRAK1"")",937050,"Shamovsky, V",No,True,,,,,,
90,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""TRAF6 ubiquitinqtes IRF7 within the activated TLR7/8 or 9 complex"")",975118,"Shamovsky, V",No,True,,,,,,
91,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""Pellino ubiquitinates hp-IRAK1 upon TLR7/8 or 9 activation<br>"")",975122,"Shamovsky, V",No,True,,,,,,
92,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607756"",""TRAF6 oligomer autoubiquitinates"")",5607756,"Garapati, P V",No,True,,,,,,
93,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607757"",""K63polyUb-TRAF6 ubiquitinates TAK1"")",5607757,"Garapati, P V",No,True,,,,,,
94,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730904"",""Auto-ubiquitination of TRAF6"")",2730904,"Niarakis, A",No,True,,,,"Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    Rejected
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    Rejected
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    Rejected
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    Rejected
Name: Approved/Rejected, dtype: object","Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    E2 conjugating enzyme is presented as input/ou...
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    E2 conjugating enzyme is presented as input/ou...
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    E2 conjugating enzyme is presented as input/ou...
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    E2 conjugating enzyme is presented as input/ou...
Name: Reasons_for_Rejection, dtype: object","Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    
Auto-ubiquitination of TRAF6-->Auto-ubiquitination of TRAF6    
Name: Other_Comments, dtype: object"
95,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202453"",""Auto-ubiquitination of TRAF6"")",202453,"de Bono, B",No,True,,,,"Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    Approved
Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    Approved
Name: Approved/Rejected, dtype: object","Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    
Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    
Name: Reasons_for_Rejection, dtype: object","Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    
Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    
Name: Other_Comments, dtype: object"
96,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"de Bono, B",Yes,True,,,,,,
97,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-937050"",""Pellino ubiquitinates hp-IRAK1"")",937050,"Shamovsky, V",No,True,,,,,,
98,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975118"",""TRAF6 ubiquitinqtes IRF7 within the activated TLR7/8 or 9 complex"")",975118,"Shamovsky, V",No,True,,,,,,
99,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-975122"",""Pellino ubiquitinates hp-IRAK1 upon TLR7/8 or 9 activation<br>"")",975122,"Shamovsky, V",No,True,,,,,,
100,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607756"",""TRAF6 oligomer autoubiquitinates"")",5607756,"Garapati, P V",No,True,,,,,,
101,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5607757"",""K63polyUb-TRAF6 ubiquitinates TAK1"")",5607757,"Garapati, P V",No,True,,,,,,
102,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202534"",""Ubiquitination of NEMO by TRAF6"")",202534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730904"",""Auto-ubiquitination of TRAF6"")",2730904,"Niarakis, A",Yes,True,,,,"Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    Approved
Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    Approved
Name: Approved/Rejected, dtype: object","Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    
Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    
Name: Reasons_for_Rejection, dtype: object","Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    
Ubiquitination of NEMO by TRAF6-->Auto-ubiquitination of TRAF6    
Name: Other_Comments, dtype: object"
103,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029272"",""Release of PLCG from FCGR"")",2029272,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029273"",""PI3K binds to p-6Y-SYK"")",2029273,"Garapati, P V",Yes,False,,,,,,
104,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029272"",""Release of PLCG from FCGR"")",2029272,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029270"",""Recruitment of PLCgamma to membrane"")",2029270,"Garapati, P V",Yes,False,,,,,,
105,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029272"",""Release of PLCG from FCGR"")",2029272,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2197697"",""Recruitment of CRKII:DOCK180:ELMO complex to FCGR"")",2197697,"Garapati, P V",Yes,False,,,,,,
106,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029272"",""Release of PLCG from FCGR"")",2029272,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029458"",""Recruitment of VAV1 to p-6Y-SYK"")",2029458,"Garapati, P V",Yes,False,,,,,,
107,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029272"",""Release of PLCG from FCGR"")",2029272,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029453"",""Phosphorylation of VAV"")",2029453,"Garapati, P V",Yes,False,,,,,,
108,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029449"",""Phosphorylation of SYK by Src kinases"")",2029449,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029273"",""PI3K binds to p-6Y-SYK"")",2029273,"Garapati, P V",Yes,False,,,,,,
109,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029449"",""Phosphorylation of SYK by Src kinases"")",2029449,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029270"",""Recruitment of PLCgamma to membrane"")",2029270,"Garapati, P V",Yes,False,,,,,,
110,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029449"",""Phosphorylation of SYK by Src kinases"")",2029449,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2197697"",""Recruitment of CRKII:DOCK180:ELMO complex to FCGR"")",2197697,"Garapati, P V",Yes,False,,,,,,
111,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029449"",""Phosphorylation of SYK by Src kinases"")",2029449,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029453"",""Phosphorylation of VAV"")",2029453,"Garapati, P V",Yes,False,,,,,,
112,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029451"",""Activation of RAC1 by VAV"")",2029451,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029465"",""RAC1:GTP and PIP3 bind WAVE Regulatory Complex (WRC)"")",2029465,"Jupe, S",Yes,False,,,,,,
113,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029454"",""Autophosphorylation of PAK1"")",2029454,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029460"",""PAK1 phosphorylates LIMK1"")",2029460,"Garapati, P V",No,False,,,,,,
114,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029456"",""RAC1 and CDC42 activate PAK1"")",2029456,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029454"",""Autophosphorylation of PAK1"")",2029454,"Garapati, P V",No,True,,,,,,
115,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029458"",""Recruitment of VAV1 to p-6Y-SYK"")",2029458,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029453"",""Phosphorylation of VAV"")",2029453,"Garapati, P V",Yes,False,,,,,,
116,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029459"",""Sequestering and phosphorylation Fc gamma receptors in the lipid rafts"")",2029459,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029476"",""Role of myosins in phagosome formation"")",2029476,"Garapati, P V",Yes,False,,,,,,
117,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029460"",""PAK1 phosphorylates LIMK1"")",2029460,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-419645"",""Dimerization of LIMK1 by Hsp90"")",419645,"Garapati, P V",No,False,,,,,,
118,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029467"",""Activation of RAC1 by CRKII:DOCK180:ELMO"")",2029467,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029465"",""RAC1:GTP and PIP3 bind WAVE Regulatory Complex (WRC)"")",2029465,"Jupe, S",Yes,False,,,,,,
119,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029473"",""Branching and elongation of mother and daughter filaments"")",2029473,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029476"",""Role of myosins in phagosome formation"")",2029476,"Garapati, P V",Yes,False,,,,,,
120,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2032396"",""Dimerized phospho-IRF3 migrates to the nucleus"")",2032396,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1028817"",""CREBBP, EP300 binds p-T,4S-IRF3:p-T,4S-IRF3"")",1028817,"Garapati, P V",No,False,,,,,,
121,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2032396"",""Dimerized phospho-IRF3 migrates to the nucleus"")",2032396,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3134883"",""Beta-catenin enhances association of IRF3 with CBP/p300 "")",3134883,"Shamovsky, V",Yes,False,,,,,,
122,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209061"",""Ubiquitinated and phosphorylated IKBA binds to and is degraded by the proteasome complex"")",209061,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730894"",""NFKB1:RELA translocates from the cytosol to the nucleus"")",2730894,"Niarakis, A",No,False,,,,Approved,,
123,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209125"",""SCF Beta-TrCP complex binds to NFKB p50:p65: phospho IKBA complex"")",209125,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209063"",""Beta-TrCP ubiquitinates NFKB p50:p65:phospho IKBA complex"")",209063,"Ray, KP",Yes,False,,,,Approved,,
124,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-213406"",""Disassociation of PLC-gamma1 from LAT"")",213406,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202212"",""Recruitment of PLC-gamma1 to LAT"")",202212,"de Bono, B",Yes,False,,,,Rejected,Release of components during dissociation of a complex.,
125,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-213406"",""Disassociation of PLC-gamma1 from LAT"")",213406,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202325"",""Recruitment of Gads to LAT"")",202325,"de Bono, B",Yes,False,,,,Rejected,Release of components during dissociation of a complex.,
126,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-213407"",""Disassociation of PLC-gamma1 from SLP-76"")",213407,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202375"",""Recruitment of ITK to SLP-76"")",202375,"de Bono, B",Yes,False,,,,Rejected,Release of components during dissociation of a complex.,
127,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-213407"",""Disassociation of PLC-gamma1 from SLP-76"")",213407,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-202331"",""Recruitment of PLC-gamma1 to SLP-76"")",202331,"de Bono, B",Yes,False,,,,Rejected,Release of components during dissociation of a complex.,
128,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2197697"",""Recruitment of CRKII:DOCK180:ELMO complex to FCGR"")",2197697,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2029467"",""Activation of RAC1 by CRKII:DOCK180:ELMO"")",2029467,"Garapati, P V",Yes,False,,,,,,
129,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2201341"",""Endocytosis of TRAM (TICAM2)"")",2201341,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166168"",""TLR4:LY96:LPS:CD14 recruits TRAM (TICAM2)"")",166168,"de Bono, B",Yes,False,,,,,,
130,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213236"",""TGN-lysosome vesicle uncoating and release of nonameric complex to lysosome"")",2213236,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2130619"",""TGN-lysosomal vesicle coat assembly"")",2130619,"Garapati, P V",Yes,False,,,,,,
131,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213243"",""Fusion of COPII vesicle with Golgi complex"")",2213243,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2130731"",""Formation of COPII vesicle"")",2130731,"Garapati, P V",Yes,True,,,,,,
132,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213248"",""Transport of antigen loaded MHC II molecules to surface"")",2213248,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213248"",""Transport of antigen loaded MHC II molecules to surface"")",2213248,"Garapati, P V",Yes,True,,,,,,
133,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2262775"",""Dissociation of p-IRAK2:TRAF6 from the activated TLR:oligo-Myd88:TIRAP:p-IRAK4 complex"")",2262775,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936963"",""IRAK2 induces TRAF6 oligomerization"")",936963,"Shamovsky, V",No,False,,,,,,
134,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2262775"",""Dissociation of p-IRAK2:TRAF6 from the activated TLR:oligo-Myd88:TIRAP:p-IRAK4 complex"")",2262775,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-166091"",""IRAK1 or IRAK2 binds to the activated IRAK4 :activated TLR:MyD88:TIRAP complex"")",166091,"de Bono, B",Yes,False,,,,,,
135,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395992"",""p-T,4S-IRF3 is dimerized"")",2395992,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1028816"",""Translocation of phosphorylated IRF3,IRF7 dimers into nucleus"")",1028816,"Garapati, P V",No,False,,,,,,
136,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395992"",""p-T,4S-IRF3 is dimerized"")",2395992,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2032396"",""Dimerized phospho-IRF3 migrates to the nucleus"")",2032396,"Shamovsky, V",Yes,False,,,,,,
137,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396002"",""TBK1 is phosphorylated within STING:TBK1:IRF3 complex"")",2396002,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3249392"",""NLRP4 and DTX4 associate with p-S172-TBK1 within STING:TBK1:IRF3"")",3249392,"Shamovsky, V",Yes,False,,,,,,
138,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396002"",""TBK1 is phosphorylated within STING:TBK1:IRF3 complex"")",2396002,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396007"",""IRF3 is phosphorylated by TBK1"")",2396007,"Shamovsky, V",Yes,False,,,,,,
139,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396007"",""IRF3 is phosphorylated by TBK1"")",2396007,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2395992"",""p-T,4S-IRF3 is dimerized"")",2395992,"Shamovsky, V",Yes,False,,,,,,
140,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2396594"",""Phosphorylation of SLP-76 by p-SYK"")",2396594,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2730892"",""Recruitment of VAV to p-SLP-76"")",2730892,"Niarakis, A",No,False,,,,,,
