,First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments,Trans_Approved/Rejected,Trans_Reason,Trans_Comment
3484,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74372"",""uracil + (deoxy)ribose 1-phosphate <=> (deoxy)uridine + orthophosphate [UPP]"")",74372,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",No,False,,,,,,
3485,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74372"",""uracil + (deoxy)ribose 1-phosphate <=> (deoxy)uridine + orthophosphate [UPP]"")",74372,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,,,
3486,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74372"",""uracil + (deoxy)ribose 1-phosphate <=> (deoxy)uridine + orthophosphate [UPP]"")",74372,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,,,
3487,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74372"",""uracil + (deoxy)ribose 1-phosphate <=> (deoxy)uridine + orthophosphate [UPP]"")",74372,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
3488,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74372"",""uracil + (deoxy)ribose 1-phosphate <=> (deoxy)uridine + orthophosphate [UPP]"")",74372,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,,,
3489,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74372"",""uracil + (deoxy)ribose 1-phosphate <=> (deoxy)uridine + orthophosphate [UPP]"")",74372,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP)"")",74242,,No,True,,,,,,
3490,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74372"",""uracil + (deoxy)ribose 1-phosphate <=> (deoxy)uridine + orthophosphate [UPP]"")",74372,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP)"")",74249,,No,True,,,,,,
3491,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74372"",""uracil + (deoxy)ribose 1-phosphate <=> (deoxy)uridine + orthophosphate [UPP]"")",74372,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,No,True,,,,,,
3492,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74372"",""uracil + (deoxy)ribose 1-phosphate <=> (deoxy)uridine + orthophosphate [UPP]"")",74372,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,No,True,,,,,,
3493,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73585"",""uracil + NADPH + H+ => 5,6-dihydrouracil + NADP+"")",73585,,Yes,False,,,,,,
3494,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74372"",""uracil + (deoxy)ribose 1-phosphate <=> (deoxy)uridine + orthophosphate [UPP]"")",74372,,No,True,,,,,,
3495,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-191323"",""HMGCS1 condenses Ac-CoA and ACA-CoA to form bHMG-CoA"")",191323,"Jassal, B",No,False,,,,,,
3496,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8848215"",""ACAT2 condenses 2 Ac-CoA to form ACA-CoA"")",8848215,"Jassal, B",No,False,,,,,,
3497,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""acetyl-CoA + 7 malonyl-CoA + 14 NADHP + 14 H+ => palmitate + 7 CO2 + 14 NADP+ + 8 CoASH + 6 H2O"")",75872,"Joshi-Tope, G",Yes,False,,,,,,
3498,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-264622"",""Cho is acetylated to AcCho by CHAT"")",264622,"Mahajan, SS",No,False,,,,,,
3499,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-158832"",""The acetyl group from acetyl-CoA is transferred to the NAT2"")",158832,"Jassal, B",No,False,,,,,,
3500,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-174959"",""The acetyl group from acetyl-CoA is transferred to the NAT1"")",174959,"Jassal, B",No,False,,,,,,
3501,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5433066"",""Unknown NAT transfers COCH3 to AFXBO-C, AFNBO-C"")",5433066,"Jassal, B",No,False,,,,,,
3502,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",71590,,No,False,,,,,,
3503,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",453358,"D'Eustachio, P",No,False,,,,,,
3504,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,No,False,,,,,,
3505,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",No,False,,,,,,
3506,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2090085"",""HGSNAT oligomer acetylates Heparan chain(1)"")",2090085,"Jassal, B",No,False,,,,,,
3507,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1678660"",""HGSNAT oligomer acetylates Heparan sulfate chain(3)"")",1678660,"Jassal, B",No,False,,,,,,
3508,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,,,
3509,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70241"",""oxaloacetate + GTP => phosphoenolpyruvate + GDP + CO2 [cytosol]"")",70241,,No,False,,,,,,
3510,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,,,
3511,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71670"",""phosphoenolpyruvate + ADP => pyruvate + ATP"")",71670,"D'Eustachio, P",No,False,,,,,,
3512,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
3513,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70581"",""oxaloacetate + glutamate <=> aspartate + alpha-ketoglutarate [GOT1]"")",70581,,No,False,,,,,,
3514,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351207"",""Spermine  => N-acetylated spermine"")",351207,"Gopinathrao, G",No,False,,,,,,
3515,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-351208"",""Spermidine  => N-acetylated spermidine"")",351208,"Gopinathrao, G",No,False,,,,,,
3516,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,,,
3517,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-209792"",""N-acetylation of serotonin"")",209792,"Jassal, B",No,False,,,,,,
3518,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP)"")",74242,,No,False,,,,,,
3519,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP)"")",74249,,No,False,,,,,,
3520,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,No,False,,,,,,
3521,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75848"",""ACLY tetramer transforms CIT to Ac-CoA"")",75848,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,No,False,,,,,,
3522,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75849"",""Transport of Citrate from Mitochondrial Matrix to cytosol"")",75849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200555"",""acetyl-CoA + bicarbonate + ATP => malonyl-CoA + H2O + ADP + orthophosphate"")",200555,"Gopinathrao, G",Yes,False,,,,,,
3523,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75849"",""Transport of Citrate from Mitochondrial Matrix to cytosol"")",75849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"Gopinathrao, G",No,False,,,,,,
3524,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75849"",""Transport of Citrate from Mitochondrial Matrix to cytosol"")",75849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8876889"",""Btn-ACACB:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",8876889,"Jassal, B",No,False,,,,,,
3525,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75849"",""Transport of Citrate from Mitochondrial Matrix to cytosol"")",75849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70979"",""(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+"")",70979,,No,False,,,,,,
3526,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75849"",""Transport of Citrate from Mitochondrial Matrix to cytosol"")",75849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012268"",""ME2:Mg2+ tetramer oxidatively decarboxylates MAL to PYR"")",9012268,"Jassal, B",No,False,,,,,,
3527,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75849"",""Transport of Citrate from Mitochondrial Matrix to cytosol"")",75849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9012349"",""ME3:Mg2+ tetramer oxidatively decarboxylates MAL to PYR"")",9012349,"Jassal, B",No,False,,,,,,
3528,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75849"",""Transport of Citrate from Mitochondrial Matrix to cytosol"")",75849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-451033"",""(S)-Malate <=> Fumarate + H2O"")",451033,"D'Eustachio, P",No,False,,,,,,
3529,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75849"",""Transport of Citrate from Mitochondrial Matrix to cytosol"")",75849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,True,,,,,,
3530,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75849"",""Transport of Citrate from Mitochondrial Matrix to cytosol"")",75849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-198440"",""malate [mitochondrial matrix] + alpha-ketoglutarate [cytosol] <=> malate [cytosol] + alpha-ketoglutarate [mitochondrial matrix]"")",198440,"D'Eustachio, P",No,True,,,,,,
3531,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75849"",""Transport of Citrate from Mitochondrial Matrix to cytosol"")",75849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372449"",""phosphoenolpyruvate [mitochondrial matrix] + citrate [cytosol] => phosphoenolpyruvate [cytosol] + citrate [mitochondrial matrix]"")",372449,"D'Eustachio, P",No,True,,,,,,
3532,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75849"",""Transport of Citrate from Mitochondrial Matrix to cytosol"")",75849,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70467"",""D-fructose 6-phosphate + ATP => D-fructose 1,6-bisphosphate + ADP"")",70467,,No,False,,,,,,
3533,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""acetyl-CoA + 7 malonyl-CoA + 14 NADHP + 14 H+ => palmitate + 7 CO2 + 14 NADP+ + 8 CoASH + 6 H2O"")",75872,"Joshi-Tope, G",No,False,,,,,,
3534,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-548814"",""ELOVL3,6,7 elongate PALM-CoA and Mal-CoA to 3OOD-CoA"")",548814,"D'Eustachio, P",No,False,,,,,,
3535,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-548830"",""ELOVL1,4 elongate TCS-CoA and Mal-CoA to 3OHC-CoA"")",548830,"D'Eustachio, P",No,False,,,,,,
3536,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-548815"",""ELOVL7 elongates ICS-CoA and Mal-CoA to 3ODC-CoA"")",548815,"D'Eustachio, P",No,False,,,,,,
3537,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-548800"",""ELOVL1,2,3,5 elongate AA-CoA and Mal-CoA to 3ODCT-CoA"")",548800,"D'Eustachio, P",No,False,,,,,,
3538,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-200406"",""CPT1A,B transfers PALM to CAR"")",200406,"Gopinathrao, G",Yes,False,,,,,,
3539,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",71590,,No,False,,,,,,
3540,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",453358,"D'Eustachio, P",No,False,,,,,,
3541,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,No,False,,,,,,
3542,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",No,False,,,,,,
3543,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,,,
3544,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,,,
3545,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-111215"",""D-ribose 5-phosphate + 2'-deoxyadenosine 5'-triphosphate (dATP) => 5-Phospho-alpha-D-ribose 1-diphosphate (PRPP) + 2'-deoxyadenosine 5'-monophosphate"")",111215,,No,False,,,,,,
3546,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1237160"",""MTA is cleaved and phosphorylated"")",1237160,"Stephan, R",No,False,,,,,,
3547,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74242"",""(deoxy)inosine + orthophosphate <=> hypoxanthine + (deoxy)ribose 1-phosphate (NP)"")",74242,,No,False,,,,,,
3548,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74249"",""(deoxy)guanosine + orthophosphate <=> guanine + (deoxy)ribose 1-phosphate (NP)"")",74249,,No,False,,,,,,
3549,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-112265"",""thymidine or deoxyuridine + orthophosphate <=> thymine or uracil + 2-deoxy-D-ribose 1-phosphate [TYMP]"")",112265,,No,False,,,,,,
3550,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75851"",""Btn-ACACA:2Mn2+ polymer carboxylates Ac-CoA to form Mal-CoA"")",75851,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-74376"",""(deoxy)uridine + orthophosphate <=> uracil + (deoxy)ribose 1-phosphate (UPP)"")",74376,,No,False,,,,,,
3551,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""acetyl-CoA + 7 malonyl-CoA + 14 NADHP + 14 H+ => palmitate + 7 CO2 + 14 NADP+ + 8 CoASH + 6 H2O"")",75872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-434382"",""ACSL3,4 ligates coenzyme A (CoA-SH) to palmitate yielding palmitoyl-coenzyme A in the pancreatic beta cell"")",434382,"May, B",No,False,,,,,,
3552,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75872"",""acetyl-CoA + 7 malonyl-CoA + 14 NADHP + 14 H+ => palmitate + 7 CO2 + 14 NADP+ + 8 CoASH + 6 H2O"")",75872,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-201035"",""ACSL1,3,5,6 ligate CoA to PALM to form PALM-CoA"")",201035,"Gopinathrao, G",Yes,False,,,,,,
3553,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71590"",""glycogen-glycogenin-2 + n orthophosphate => limit dextrin-glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",71590,,No,False,,,,reject,connects different pathways,phosphate pool
3554,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453358"",""poly((1,4)-alpha-glycosyl) glycogenin-1 + n orthophosphate => glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",453358,"D'Eustachio, P",No,False,,,,reject,connects different pathways,phosphate pool
3555,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-71515"",""glycogen-glycogenin-1 + n orthophosphate => limit dextrin-glycogenin-1 + n D-glucose 1-phosphate [PYGM,PYGB]"")",71515,,No,False,,,,reject,connects different pathways,phosphate pool
3556,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-453339"",""poly((1,4)-alpha-glucosyl) glycogenin-2 + n orthophosphate => glycogenin-2 + n D-glucose 1-phosphate [PYGL]"")",453339,"D'Eustachio, P",No,False,,,,reject,connects different pathways,phosphate pool
3557,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-372843"",""malate [mitochondrial matrix] + orthophosphate [cytosol] <=> malate [cytosol] + orthophosphate [mitochondrial matrix]"")",372843,"D'Eustachio, P",No,False,,,,reject,connects different pathways,phosphate pool
3558,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75899"",""1,2-diacyl-glycerol 3-phosphate + H2O => 1,2-diacyl-glycerol + orthophosphate"")",75899,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-70449"",""D-glyceraldehyde 3-phosphate + orthophosphate + NAD+ <=> 1,3-bisphospho-D-glycerate + NADH + H+"")",70449,,No,False,,,,reject,connects different pathways,phosphate pool
