First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,IsCyclic?,Approved/Rejected,Reasons_for_Rejection,Other_Comments
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877879"",""RUNX1 and FOXP3 bind the RSPO3 gene promoter"")",8877879,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877884"",""RUNX1 and FOXP3 stimulate the RSPO3 gene expression"")",8877884,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877902"",""Activated AR binds RUNX2"")",8877902,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877918"",""RUNX2:MAF complex binds the BGLAP gene promoter"")",8877918,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8932021"",""RUNX1 and ESR1 bind the GPAM gene enhancer"")",8932021,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8932020"",""GPAM gene expression is stimulated by RUNX1 and ESR1"")",8932020,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8932084"",""RUNX1 and ESR1 bind the AXIN1 gene"")",8932084,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8932076"",""AXIN1 gene expression is inhibited by ESR1 and stimulated by RUNX1"")",8932076,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935732"",""RUNX1 binds SIN3A,(SIN3B) co-repressor"")",8935732,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936599"",""RUNX1:CBFB, SIN3A(SIN3B), PRMT6 and HDAC1 bind the GP1BA promoter"")",8936599,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935732"",""RUNX1 binds SIN3A,(SIN3B) co-repressor"")",8935732,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937118"",""RUNX1:CBFB, SIN3A(SIN3B), PRMT6 and HDAC1 bind the MIR27A gene promoter"")",8937118,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935732"",""RUNX1 binds SIN3A,(SIN3B) co-repressor"")",8935732,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936989"",""RUNX1:CBFB, SIN3A(SIN3B), PRMT6 and HDAC1 bind the THBS1 gene promoter"")",8936989,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936481"",""Core MLL complex methylates H3K4Me2-Nucleosome at the ITGA2B gene promoter"")",8936481,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935731"",""ITGA2B gene transcription is stimulated by the complex of RUNX1, GATA1 and PRMT1 and inhibited by the complex of RUNX1, SIN3A and PRMT6"")",8935731,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936608"",""PRMT6 arginine methylates H3K4me2-Nucleosome at the GP1BA gene promoter"")",8936608,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936628"",""GP1BA gene transcription is stimulated by the complex containing RUNX1, PRMT1 and GATA1 and inhibited by the complex of RUNX1, SIN3A and PRMT6"")",8936628,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936616"",""RUNX1 and GATA1 bind the promoter of the GP1BA gene"")",8936616,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936621"",""Core MLL complex methylates H3K4Me2-Nucleosome at the GP1BA gene promoter"")",8936621,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936621"",""Core MLL complex methylates H3K4Me2-Nucleosome at the GP1BA gene promoter"")",8936621,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936628"",""GP1BA gene transcription is stimulated by the complex containing RUNX1, PRMT1 and GATA1 and inhibited by the complex of RUNX1, SIN3A and PRMT6"")",8936628,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937016"",""Core MLL complex methylates H3K4Me2-Nucleosome at the THBS1 gene promoter"")",8937016,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936995"",""THBS1 gene transcription is stimulated by the complex containing RUNX1, PRMT1 and GATA1 and inhibited by the complex of RUNX1, SIN3A and PRMT6"")",8936995,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937022"",""PRMT6 arginine methylates H3K4me2-Nucleosome at the THBS1 gene promoter"")",8937022,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936995"",""THBS1 gene transcription is stimulated by the complex containing RUNX1, PRMT1 and GATA1 and inhibited by the complex of RUNX1, SIN3A and PRMT6"")",8936995,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937037"",""RUNX1 and GATA1 bind the promoter of the MIR27A gene"")",8937037,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937050"",""Core MLL complex methylates H3K4Me2-Nucleosome at the MIR27A gene promoter"")",8937050,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937050"",""Core MLL complex methylates H3K4Me2-Nucleosome at the MIR27A gene promoter"")",8937050,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937097"",""MIR27A gene transcription is stimulated by the complex containing RUNX1, PRMT1 and GATA1 and inhibited by the complex of RUNX1, SIN3A and PRMT6"")",8937097,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937097"",""MIR27A gene transcription is stimulated by the complex containing RUNX1, PRMT1 and GATA1 and inhibited by the complex of RUNX1, SIN3A and PRMT6"")",8937097,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937134"",""miR-27a binds RUNX1 mRNA"")",8937134,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937113"",""PRMT6 arginine methylates H3K4me2-Nucleosome at the MIR27A gene promoter"")",8937113,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937097"",""MIR27A gene transcription is stimulated by the complex containing RUNX1, PRMT1 and GATA1 and inhibited by the complex of RUNX1, SIN3A and PRMT6"")",8937097,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937728"",""SRC phosphorylates RUNX1"")",8937728,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937682"",""RUNX1 binds SRC"")",8937682,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937767"",""PTPN11 dephosphorylates RUNX1"")",8937767,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938867"",""CCND3,(CCND1,CCND2) binds RUNX1"")",8938867,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937767"",""PTPN11 dephosphorylates RUNX1"")",8937767,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937682"",""RUNX1 binds SRC"")",8937682,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937767"",""PTPN11 dephosphorylates RUNX1"")",8937767,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937744"",""PTPN11 binds p-7Y-RUNX1"")",8937744,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937767"",""PTPN11 dephosphorylates RUNX1"")",8937767,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8865320"",""CBFB binds RUNX1"")",8865320,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937767"",""PTPN11 dephosphorylates RUNX1"")",8937767,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938887"",""PML binds RUNX1"")",8938887,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937807"",""SRC phosphorylates RUNX3"")",8937807,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937792"",""RUNX3 binds SRC"")",8937792,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937807"",""SRC phosphorylates RUNX3"")",8937807,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937814"",""RUNX3 translocates to the nucleus"")",8937814,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938867"",""CCND3,(CCND1,CCND2) binds RUNX1"")",8938867,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8865320"",""CBFB binds RUNX1"")",8865320,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939706"",""SCF(SKP2) polyubiquitinates RUNX2"")",8939706,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939688"",""SCF(SKP2) complex binds RUNX2"")",8939688,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951442"",""CTNNB1:TCF7L2,LEF1 binds the CCND1 gene promoter"")",8951442,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853965"",""VENTX disrupts binding of CTNNB1 (beta-catenin) to TCF4 or LEF1"")",8853965,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951442"",""CTNNB1:TCF7L2,LEF1 binds the CCND1 gene promoter"")",8951442,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8853956"",""Expression of CCND1 is stimulated by CTNNB1:TCF4,LEF1 and inhibited by VENTX:TCF4,LEF1"")",8853956,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951926"",""RUNX1 gene expression is inhibited by RUNX3"")",8951926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938487"",""miR-20a binds RUNX1 mRNA"")",8938487,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951926"",""RUNX1 gene expression is inhibited by RUNX3"")",8951926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935766"",""miR-378 binds RUNX1 mRNA"")",8935766,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951926"",""RUNX1 gene expression is inhibited by RUNX3"")",8951926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936058"",""miR-675 binds RUNX1 mRNA"")",8936058,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951926"",""RUNX1 gene expression is inhibited by RUNX3"")",8951926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935930"",""miR-18a binds RUNX1 mRNA"")",8935930,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951926"",""RUNX1 gene expression is inhibited by RUNX3"")",8951926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939129"",""miR-215 binds RUNX1 mRNA"")",8939129,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951926"",""RUNX1 gene expression is inhibited by RUNX3"")",8951926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935864"",""miR-302b binds RUNX1 mRNA"")",8935864,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951926"",""RUNX1 gene expression is inhibited by RUNX3"")",8951926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937134"",""miR-27a binds RUNX1 mRNA"")",8937134,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951926"",""RUNX1 gene expression is inhibited by RUNX3"")",8951926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938507"",""miR-106a binds RUNX1 mRNA"")",8938507,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951926"",""RUNX1 gene expression is inhibited by RUNX3"")",8951926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935785"",""RUNX1 mRNA translation is inhibited by miR-17, miR-18a, miR-20a, miR-27a, miR-106a, miR-215, miR-302b, miR-378 and miR-675"")",8935785,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951926"",""RUNX1 gene expression is inhibited by RUNX3"")",8951926,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938440"",""miR-17 binds RUNX1 mRNA"")",8938440,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8878056"",""RUNX1:CBFB binds EP300"")",8878056,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935740"",""RUNX1 and GATA1 bind the promoter of the ITGA2B gene"")",8935740,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936616"",""RUNX1 and GATA1 bind the promoter of the GP1BA gene"")",8936616,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936979"",""RUNX1 and GATA1 bind the promoter of the THBS1 gene"")",8936979,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937037"",""RUNX1 and GATA1 bind the promoter of the MIR27A gene"")",8937037,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952419"",""SMURFs ubiquitinate RUNX3"")",8952419,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951951"",""RUNX3 binds EP300"")",8951951,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3215152"",""TP53 in complex with EP300, PRMT1 and CARM1 binds the GADD45A promoter"")",3215152,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811479"",""ING2 recruits EP300 to TP53"")",6811479,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3222093"",""BRD7 binds TP53 and EP300"")",3222093,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804229"",""JMY, TTC5 and EP300 bind"")",6804229,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8864307"",""TFAP2 homo- and heterodimers bind CITED and EP300/CREBBP"")",8864307,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952058"",""CCND1 binds RUNX3 and displaces EP300"")",8952058,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250930"",""B-WICH recruits histone acetyltransferases"")",5250930,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952069"",""HDAC4 deacetylates RUNX3"")",8952069,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8951977"",""Acetylated RUNX3 binds to BRD2"")",8951977,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952382"",""MDM2 polyubiquitinates RUNX3"")",8952382,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952371"",""MDM2 binds RUNX3"")",8952371,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8952382"",""MDM2 polyubiquitinates RUNX3"")",8952382,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6804942"",""MDM2 homodimers auto-ubiquitinate"")",6804942,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956652"",""ITCH gene expression is stimulated by RUNX1 and YAP1"")",8956652,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8956684"",""ITCH polyubiquitinates TP73"")",8956684,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008015"",""RUNX2 binds STAT1"")",9008015,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9007999"",""RUNX2 translocates to the nucleus"")",9007999,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008110"",""Proteasome degrades polyubiquitinated RUNX2"")",9008110,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008036"",""RUNX2 binds to HIVEP3 and WWP1"")",9008036,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008478"",""FBXW7 binds RUNX2 and GSK3B"")",9008478,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008476"",""RUNX2 binds GSK3B"")",9008476,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008475"",""Proteasome degrades polyubiquitinated RUNX2"")",9008475,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5250947"",""B-WICH complex binds rDNA promoter"")",5250947,"May, B",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8938371"",""RUNX2:CBFB binds the LGALS3 gene promoter"")",8938371,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939833"",""RUNX2:CBFB binds the ITGBL1 gene promoter"")",8939833,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939963"",""Activated AKT phosphorylates RUNX2"")",8939963,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939670"",""RUNX2:CBFB binds the ITGA5 gene promoter"")",8939670,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009451"",""RUNX2 binds SMURF1 gene"")",9009451,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008412"",""CDK4 phosphorylates RUNX2"")",9008412,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009282"",""CDK1 phosphorylates RUNX2"")",9009282,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8877941"",""RUNX2 binds SMAD1 in the nucleus"")",8877941,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937864"",""RUNX2 binds tyrosine phosphorylated YAP1"")",8937864,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8939852"",""RUNX2 and SP7 bind the UCMA gene promoter"")",8939852,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009208"",""Activated ERKs phosphorylate RUNX2"")",9009208,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008822"",""PPM1D dephosphorylates RUNX2"")",9008822,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8878257"",""RUNX2 binds the IHH gene promoter"")",8878257,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9008839"",""BAX gene expression is stimulated by RUNX2"")",9008839,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6803892"",""SFN dimer binds BAX"")",6803892,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009308"",""STUB1 polyubiquitinates RUNX2"")",9009308,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009309"",""RUNX2 binds STUB1"")",9009309,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009403"",""SMURF1 polyubiquitinates RUNX2"")",9009403,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9009401"",""RUNX2 binds SMURF1"")",9009401,"Orlic-Milacic, M",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9017954"",""MECP2:SIN3A complex binds OPRM1 gene promoter"")",9017954,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9017921"",""OPRM1 gene expression is repressed by MECP2"")",9017921,"Orlic-Milacic, M",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9022764"",""SGK1 gene expression is inhibited by MECP2"")",9022764,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6795290"",""TORC2 complex phosphorylates SGK1"")",6795290,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023912"",""AGO2 cleaves passenger strand of duplex siRNA"")",9023912,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9023909"",""C3PO hydrolyzes cleaved passenger strand"")",9023909,"May, B",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613494"",""Unwinding of DNA for the Nascent Transcript: Second Transition"")",9613494,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613494"",""Unwinding of DNA for the Nascent Transcript: Second Transition"")",9613494,"Timmers, HTM",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")",9613497,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")",9613497,"Timmers, HTM",Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")",9613497,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-75850"",""Addition of the third nucleotide on the nascent transcript"")",75850,"Timmers, HTM",Yes,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613497"",""Unwinding DNA for the nascent transcript"")",9613497,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-73946"",""Abortive initiation after formation of the first phosphodiester bond"")",73946,,Yes,True,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")",9617735,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8878056"",""RUNX1:CBFB binds EP300"")",8878056,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")",9617735,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8935740"",""RUNX1 and GATA1 bind the promoter of the ITGA2B gene"")",8935740,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")",9617735,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936616"",""RUNX1 and GATA1 bind the promoter of the GP1BA gene"")",8936616,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")",9617735,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8936979"",""RUNX1 and GATA1 bind the promoter of the THBS1 gene"")",8936979,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")",9617735,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8937037"",""RUNX1 and GATA1 bind the promoter of the MIR27A gene"")",8937037,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")",9617735,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617927"",""FOXO4 binds ATXN3"")",9617927,"Orlic-Milacic, M",No,False,,,
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617735"",""TXN disrupts FOXO4 complex with EP300"")",9617735,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9617660"",""ROS oxidize FOXO4 cysteine residues"")",9617660,"Orlic-Milacic, M",Yes,False,,,
