ReactioneName,ReactionID,Category,Class,EntityName,UniprotID
Rheb in the mTORC1 complex hydrolyses GTP,R-HSA-5672017,Ouput,Complex,UniProt:Q6IAA8 LAMTOR1,Q6IAA8
Rheb in the mTORC1 complex hydrolyses GTP,R-HSA-5672017,Ouput,Complex,UniProt:Q9Y2Q5 LAMTOR2,Q9Y2Q5
Rheb in the mTORC1 complex hydrolyses GTP,R-HSA-5672017,Ouput,Complex,UniProt:Q9UHA4 LAMTOR3,Q9UHA4
Rheb in the mTORC1 complex hydrolyses GTP,R-HSA-5672017,Ouput,Complex,UniProt:Q0VGL1 LAMTOR4,Q0VGL1
Rheb in the mTORC1 complex hydrolyses GTP,R-HSA-5672017,Ouput,Complex,UniProt:Q9HB90 RRAGC,Q9HB90
Rheb in the mTORC1 complex hydrolyses GTP,R-HSA-5672017,Ouput,Complex,UniProt:Q9NQL2 RRAGD,Q9NQL2
Rheb in the mTORC1 complex hydrolyses GTP,R-HSA-5672017,Ouput,Complex,UniProt:Q7L523 RRAGA,Q7L523
Rheb in the mTORC1 complex hydrolyses GTP,R-HSA-5672017,Ouput,Complex,UniProt:Q5VZM2 RRAGB,Q5VZM2
Rheb in the mTORC1 complex hydrolyses GTP,R-HSA-5672017,Ouput,Complex,UniProt:Q15382 RHEB,Q15382
LC3:ATG7 dimer binds ATG3,R-HSA-5682896,Ouput,Complex,UniProt:Q9BY60 GABARAPL3,Q9BY60
LC3:ATG7 dimer binds ATG3,R-HSA-5682896,Ouput,Complex,UniProt:Q9BXW4 MAP1LC3C,Q9BXW4
LC3:ATG7 dimer binds ATG3,R-HSA-5682896,Ouput,Complex,UniProt:Q9H492 MAP1LC3A,Q9H492
LC3:ATG7 dimer binds ATG3,R-HSA-5682896,Ouput,Complex,UniProt:P60520 GABARAPL2,P60520
LC3:ATG7 dimer binds ATG3,R-HSA-5682896,Ouput,Complex,UniProt:Q9H0R8 GABARAPL1,Q9H0R8
LC3:ATG7 dimer binds ATG3,R-HSA-5682896,Ouput,Complex,UniProt:Q9GZQ8 MAP1LC3B,Q9GZQ8
LC3:ATG7 dimer binds ATG3,R-HSA-5682896,Ouput,Complex,UniProt:O95166 GABARAP,O95166
LC3:ATG7 dimer binds ATG3,R-HSA-5682896,Ouput,Complex,UniProt:O95352 ATG7,O95352
LC3:ATG7 dimer binds ATG3,R-HSA-5682896,Ouput,Complex,UniProt:Q9NT62 ATG3,Q9NT62
ULK1 is dephosphorylated,R-HSA-5683925,Ouput,Complex,UniProt:Q9BSB4 ATG101,Q9BSB4
ULK1 is dephosphorylated,R-HSA-5683925,Ouput,Complex,UniProt:O75385 ULK1,O75385
ULK1 is dephosphorylated,R-HSA-5683925,Ouput,Complex,UniProt:O75143 ATG13,O75143
ULK1 is dephosphorylated,R-HSA-5683925,Ouput,Complex,UniProt:Q8TDY2 RB1CC1,Q8TDY2
ULK1 is dephosphorylated,R-HSA-5683925,Ouput,SimpleEntity,UniProt:Q9BSB4 ATG101,Q9BSB4
ULK1 is dephosphorylated,R-HSA-5683925,Ouput,SimpleEntity,UniProt:O75385 ULK1,O75385
ULK1 is dephosphorylated,R-HSA-5683925,Ouput,SimpleEntity,UniProt:O75143 ATG13,O75143
ULK1 is dephosphorylated,R-HSA-5683925,Ouput,SimpleEntity,UniProt:Q8TDY2 RB1CC1,Q8TDY2
Autophagosome maturation,R-HSA-5682388,Ouput,Complex,UniProt:Q9BY60 GABARAPL3,Q9BY60
Autophagosome maturation,R-HSA-5682388,Ouput,Complex,UniProt:Q9BXW4 MAP1LC3C,Q9BXW4
Autophagosome maturation,R-HSA-5682388,Ouput,Complex,UniProt:Q9H0R8 GABARAPL1,Q9H0R8
Autophagosome maturation,R-HSA-5682388,Ouput,Complex,UniProt:O95166 GABARAP,O95166
Autophagosome maturation,R-HSA-5682388,Ouput,Complex,UniProt:P60520 GABARAPL2,P60520
Autophagosome maturation,R-HSA-5682388,Ouput,Complex,UniProt:Q9H492 MAP1LC3A,Q9H492
Autophagosome maturation,R-HSA-5682388,Ouput,Complex,UniProt:Q9GZQ8 MAP1LC3B,Q9GZQ8
WIPI2 binds ATG12:ATG5:ATG16L,R-HSA-5679255,Ouput,Complex,UniProt:Q9Y4P8 WIPI2,Q9Y4P8
WIPI2 binds ATG12:ATG5:ATG16L,R-HSA-5679255,Ouput,Complex,UniProt:Q676U5 ATG16L1,Q676U5
WIPI2 binds ATG12:ATG5:ATG16L,R-HSA-5679255,Ouput,Complex,UniProt:O94817 ATG12,O94817
WIPI2 binds ATG12:ATG5:ATG16L,R-HSA-5679255,Ouput,Complex,UniProt:Q9H1Y0 ATG5,Q9H1Y0
ATG12 forms a thioester bond with ATG7 dimer,R-HSA-9020616,Ouput,Complex,UniProt:O94817 ATG12,O94817
ATG12 forms a thioester bond with ATG7 dimer,R-HSA-9020616,Ouput,Complex,UniProt:O95352 ATG7,O95352
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,SimpleEntity,UniProt:Q14457 BECN1,Q14457
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,SimpleEntity,UniProt:Q99570 PIK3R4,Q99570
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,SimpleEntity,UniProt:Q8NEB9 PIK3C3,Q8NEB9
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,SimpleEntity,UniProt:Q6ZNE5 ATG14,Q6ZNE5
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,SimpleEntity,UniProt:Q9C0C7 AMBRA1,Q9C0C7
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,SimpleEntity,UniProt:P63167 DYNLL1,P63167
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,SimpleEntity,UniProt:Q96FJ2 DYNLL2,Q96FJ2
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,Complex,UniProt:Q14457 BECN1,Q14457
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,Complex,UniProt:Q99570 PIK3R4,Q99570
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,Complex,UniProt:Q8NEB9 PIK3C3,Q8NEB9
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,Complex,UniProt:Q6ZNE5 ATG14,Q6ZNE5
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,Complex,UniProt:Q9C0C7 AMBRA1,Q9C0C7
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,Complex,UniProt:P63167 DYNLL1,P63167
ULK1 phosphorylates AMBRA1:Beclin-1 complex,R-HSA-1632857,Ouput,Complex,UniProt:Q96FJ2 DYNLL2,Q96FJ2
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-5205663,Ouput,Complex,UniProt:O94817 ATG12,O94817
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-5205663,Ouput,Complex,UniProt:Q9H1Y0 ATG5,Q9H1Y0
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-5205663,Ouput,Complex,UniProt:Q8IWA4 MFN1,Q8IWA4
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-5205663,Ouput,Complex,UniProt:Q96E29 MTERF3,Q96E29
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-5205663,Ouput,Complex,UniProt:Q13501 SQSTM1,Q13501
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-5205663,Ouput,Complex,UniProt:P21796 VDAC1,P21796
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-5205663,Ouput,Complex,UniProt:O95140 MFN2,O95140
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-5205663,Ouput,Complex,UniProt:Q9H492 MAP1LC3A,Q9H492
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-5205663,Ouput,Complex,UniProt:Q9GZQ8 MAP1LC3B,Q9GZQ8
Pink1 is recruited from the cytoplasm to the mitochondria,R-HSA-5205661,Ouput,EntityWithAccessionedSequence,UniProt:Q9BXM7 PINK1,Q9BXM7
p62 binds ubiquitinated mitochondrial substrates,R-HSA-5205673,Ouput,Complex,UniProt:Q8IWA4 MFN1,Q8IWA4
p62 binds ubiquitinated mitochondrial substrates,R-HSA-5205673,Ouput,Complex,UniProt:Q96E29 MTERF3,Q96E29
p62 binds ubiquitinated mitochondrial substrates,R-HSA-5205673,Ouput,Complex,UniProt:Q13501 SQSTM1,Q13501
p62 binds ubiquitinated mitochondrial substrates,R-HSA-5205673,Ouput,Complex,UniProt:P21796 VDAC1,P21796
p62 binds ubiquitinated mitochondrial substrates,R-HSA-5205673,Ouput,Complex,UniProt:O95140 MFN2,O95140
Uncleaved Pink1 accumulates in damaged mitochondria,R-HSA-5205672,Ouput,EntityWithAccessionedSequence,UniProt:Q9BXM7 PINK1,Q9BXM7
Pink1 recruits Parkin to the outer mitochondrial membrane.,R-HSA-5205652,Ouput,Complex,UniProt:O60260 PRKN,O60260
Pink1 recruits Parkin to the outer mitochondrial membrane.,R-HSA-5205652,Ouput,Complex,UniProt:Q9BXM7 PINK1,Q9BXM7
Parkin promotes the ubiquitination of mitochondrial substrates,R-HSA-5205682,Ouput,EntityWithAccessionedSequence,UniProt:Q8IWA4 MFN1,Q8IWA4
Parkin promotes the ubiquitination of mitochondrial substrates,R-HSA-5205682,Ouput,EntityWithAccessionedSequence,UniProt:Q96E29 MTERF3,Q96E29
Parkin promotes the ubiquitination of mitochondrial substrates,R-HSA-5205682,Ouput,EntityWithAccessionedSequence,UniProt:P21796 VDAC1,P21796
Parkin promotes the ubiquitination of mitochondrial substrates,R-HSA-5205682,Ouput,EntityWithAccessionedSequence,UniProt:O95140 MFN2,O95140
Pink1 is cleaved on healthy mitochondria,R-HSA-5205681,Ouput,EntityWithAccessionedSequence,UniProt:Q9BXM7 PINK1,Q9BXM7
p62 links damaged mitochondria to LC3,R-HSA-5205649,Ouput,Complex,UniProt:Q8IWA4 MFN1,Q8IWA4
p62 links damaged mitochondria to LC3,R-HSA-5205649,Ouput,Complex,UniProt:Q96E29 MTERF3,Q96E29
p62 links damaged mitochondria to LC3,R-HSA-5205649,Ouput,Complex,UniProt:Q13501 SQSTM1,Q13501
p62 links damaged mitochondria to LC3,R-HSA-5205649,Ouput,Complex,UniProt:P21796 VDAC1,P21796
p62 links damaged mitochondria to LC3,R-HSA-5205649,Ouput,Complex,UniProt:O95140 MFN2,O95140
p62 links damaged mitochondria to LC3,R-HSA-5205649,Ouput,Complex,UniProt:Q9H492 MAP1LC3A,Q9H492
p62 links damaged mitochondria to LC3,R-HSA-5205649,Ouput,Complex,UniProt:Q9GZQ8 MAP1LC3B,Q9GZQ8
ULK1 Translocates to the mitochondria,R-HSA-8948136,Ouput,EntityWithAccessionedSequence,UniProt:O75385 ULK1,O75385
p-S13-FUNDC1 is dephosphorylated by PGAM5,R-HSA-8948139,Ouput,EntityWithAccessionedSequence,UniProt:Q8IVP5 FUNDC1,Q8IVP5
"p-S13, FUNDC1 is phosphorylated by CK2 at Tyr18",R-HSA-8948143,Ouput,EntityWithAccessionedSequence,UniProt:Q8IVP5 FUNDC1,Q8IVP5
"p-S13, FUNDC1 is phosphorylated by CK2 at Tyr18",R-HSA-8948143,Ouput,SimpleEntity,UniProt:Q8IVP5 FUNDC1,Q8IVP5
FUNDC1 is phosphorylated by ULK1 at Ser17,R-HSA-8948146,Ouput,SimpleEntity,UniProt:Q8IVP5 FUNDC1,Q8IVP5
FUNDC1 is phosphorylated by ULK1 at Ser17,R-HSA-8948146,Ouput,EntityWithAccessionedSequence,UniProt:Q8IVP5 FUNDC1,Q8IVP5
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-8959571,Ouput,Complex,UniProt:Q8IVP5 FUNDC1,Q8IVP5
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-8959571,Ouput,Complex,UniProt:Q9H492 MAP1LC3A,Q9H492
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-8959571,Ouput,Complex,UniProt:Q9GZQ8 MAP1LC3B,Q9GZQ8
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-8959571,Ouput,Complex,UniProt:O94817 ATG12,O94817
LC3 binds the autophagosome membrane Atg5-Atg12 complex,R-HSA-8959571,Ouput,Complex,UniProt:Q9H1Y0 ATG5,Q9H1Y0
Phosphorylated FUNDC1 links damaged mitochondria to LC3,R-HSA-8959573,Ouput,Complex,UniProt:Q8IVP5 FUNDC1,Q8IVP5
Phosphorylated FUNDC1 links damaged mitochondria to LC3,R-HSA-8959573,Ouput,Complex,UniProt:Q9H492 MAP1LC3A,Q9H492
Phosphorylated FUNDC1 links damaged mitochondria to LC3,R-HSA-8959573,Ouput,Complex,UniProt:Q9GZQ8 MAP1LC3B,Q9GZQ8
FUNDC1 is phosphorylated by CK2,R-HSA-8948039,Ouput,SimpleEntity,UniProt:Q8IVP5 FUNDC1,Q8IVP5
FUNDC1 is phosphorylated by CK2,R-HSA-8948039,Ouput,EntityWithAccessionedSequence,UniProt:Q8IVP5 FUNDC1,Q8IVP5
p-PLINs translocate from lipid droplet surface to cytosol,R-HSA-9613666,Ouput,Complex,UniProt:Q99541 PLIN2,Q99541
p-PLINs translocate from lipid droplet surface to cytosol,R-HSA-9613666,Ouput,Complex,UniProt:O60664 PLIN3,O60664
p-PLINs translocate from lipid droplet surface to cytosol,R-HSA-9613666,Ouput,Complex,UniProt:P11142 HSPA8,P11142
PRKAA2 phosphorylates PLINs,R-HSA-9613530,Ouput,SimpleEntity,UniProt:P54646 PRKAA2,P54646
PRKAA2 phosphorylates PLINs,R-HSA-9613530,Ouput,SimpleEntity,UniProt:O60664 PLIN3,O60664
PRKAA2 phosphorylates PLINs,R-HSA-9613530,Ouput,SimpleEntity,UniProt:Q99541 PLIN2,Q99541
PRKAA2 phosphorylates PLINs,R-HSA-9613530,Ouput,SimpleEntity,UniProt:P11142 HSPA8,P11142
PRKAA2 phosphorylates PLINs,R-HSA-9613530,Ouput,Complex,UniProt:P54646 PRKAA2,P54646
PRKAA2 phosphorylates PLINs,R-HSA-9613530,Ouput,Complex,UniProt:O60664 PLIN3,O60664
PRKAA2 phosphorylates PLINs,R-HSA-9613530,Ouput,Complex,UniProt:Q99541 PLIN2,Q99541
PRKAA2 phosphorylates PLINs,R-HSA-9613530,Ouput,Complex,UniProt:P11142 HSPA8,P11142
PLINs bind HSPA8,R-HSA-9613352,Ouput,Complex,UniProt:Q99541 PLIN2,Q99541
PLINs bind HSPA8,R-HSA-9613352,Ouput,Complex,UniProt:O60664 PLIN3,O60664
PLINs bind HSPA8,R-HSA-9613352,Ouput,Complex,UniProt:P11142 HSPA8,P11142
PLINs:HSPA8 binds PRKAA2,R-HSA-9613513,Ouput,Complex,UniProt:Q99541 PLIN2,Q99541
PLINs:HSPA8 binds PRKAA2,R-HSA-9613513,Ouput,Complex,UniProt:O60664 PLIN3,O60664
PLINs:HSPA8 binds PRKAA2,R-HSA-9613513,Ouput,Complex,UniProt:P11142 HSPA8,P11142
PLINs:HSPA8 binds PRKAA2,R-HSA-9613513,Ouput,Complex,UniProt:P54646 PRKAA2,P54646
PRKAA2 dissociate from p-PLINs:HSPA8,R-HSA-9613565,Ouput,Complex,UniProt:P54646 PRKAA2,P54646
PRKAA2 dissociate from p-PLINs:HSPA8,R-HSA-9613565,Ouput,Complex,UniProt:O60664 PLIN3,O60664
PRKAA2 dissociate from p-PLINs:HSPA8,R-HSA-9613565,Ouput,Complex,UniProt:Q99541 PLIN2,Q99541
PRKAA2 dissociate from p-PLINs:HSPA8,R-HSA-9613565,Ouput,Complex,UniProt:P11142 HSPA8,P11142
PRKAA2 dissociate from p-PLINs:HSPA8,R-HSA-9613565,Ouput,EntityWithAccessionedSequence,UniProt:P54646 PRKAA2,P54646
PRKAA2 dissociate from p-PLINs:HSPA8,R-HSA-9613565,Ouput,EntityWithAccessionedSequence,UniProt:O60664 PLIN3,O60664
PRKAA2 dissociate from p-PLINs:HSPA8,R-HSA-9613565,Ouput,EntityWithAccessionedSequence,UniProt:Q99541 PLIN2,Q99541
PRKAA2 dissociate from p-PLINs:HSPA8,R-HSA-9613565,Ouput,EntityWithAccessionedSequence,UniProt:P11142 HSPA8,P11142
ATM:PEX5 translocates from cytosol to peroxisomal membrane,R-HSA-9664883,Ouput,Complex,UniProt:Q13315 ATM,Q13315
ATM:PEX5 translocates from cytosol to peroxisomal membrane,R-HSA-9664883,Ouput,Complex,UniProt:P50542 PEX5,P50542
USP30 binds ATM dimer:Ub-p-PEX5,R-HSA-9674131,Ouput,Complex,UniProt:Q70CQ3 USP30,Q70CQ3
USP30 binds ATM dimer:Ub-p-PEX5,R-HSA-9674131,Ouput,Complex,UniProt:Q13315 ATM,Q13315
USP30 binds ATM dimer:Ub-p-PEX5,R-HSA-9674131,Ouput,Complex,UniProt:P50542 PEX5,P50542
ATM binds PEX5,R-HSA-9664850,Ouput,Complex,UniProt:Q13315 ATM,Q13315
ATM binds PEX5,R-HSA-9664850,Ouput,Complex,UniProt:P50542 PEX5,P50542
NBR1 binds ATM:Ub-p-PEX5:SQSTM1,R-HSA-9664881,Ouput,Complex,UniProt:Q13501 SQSTM1,Q13501
NBR1 binds ATM:Ub-p-PEX5:SQSTM1,R-HSA-9664881,Ouput,Complex,UniProt:Q13315 ATM,Q13315
NBR1 binds ATM:Ub-p-PEX5:SQSTM1,R-HSA-9664881,Ouput,Complex,UniProt:P50542 PEX5,P50542
NBR1 binds ATM:Ub-p-PEX5:SQSTM1,R-HSA-9664881,Ouput,Complex,UniProt:Q14596 NBR1,Q14596
MAP1LC3B binds ATM dimer:Ub-p-PEX5:SQSTM1:NBR1,R-HSA-9664880,Ouput,Complex,UniProt:Q9GZQ8 MAP1LC3B,Q9GZQ8
MAP1LC3B binds ATM dimer:Ub-p-PEX5:SQSTM1:NBR1,R-HSA-9664880,Ouput,Complex,UniProt:Q13501 SQSTM1,Q13501
MAP1LC3B binds ATM dimer:Ub-p-PEX5:SQSTM1:NBR1,R-HSA-9664880,Ouput,Complex,UniProt:Q13315 ATM,Q13315
MAP1LC3B binds ATM dimer:Ub-p-PEX5:SQSTM1:NBR1,R-HSA-9664880,Ouput,Complex,UniProt:P50542 PEX5,P50542
MAP1LC3B binds ATM dimer:Ub-p-PEX5:SQSTM1:NBR1,R-HSA-9664880,Ouput,Complex,UniProt:Q14596 NBR1,Q14596
MAP1LC3B binds ATM dimer:Ub-p-PEX5:SQSTM1,R-HSA-9664855,Ouput,Complex,UniProt:Q13501 SQSTM1,Q13501
MAP1LC3B binds ATM dimer:Ub-p-PEX5:SQSTM1,R-HSA-9664855,Ouput,Complex,UniProt:Q13315 ATM,Q13315
MAP1LC3B binds ATM dimer:Ub-p-PEX5:SQSTM1,R-HSA-9664855,Ouput,Complex,UniProt:P50542 PEX5,P50542
MAP1LC3B binds ATM dimer:Ub-p-PEX5:SQSTM1,R-HSA-9664855,Ouput,Complex,UniProt:Q9GZQ8 MAP1LC3B,Q9GZQ8
ATM dimer:p-PEX5 ubiquitinates to form ATM dimer:Ub-p-PEX5,R-HSA-9664888,Ouput,Complex,UniProt:Q13315 ATM,Q13315
ATM dimer:p-PEX5 ubiquitinates to form ATM dimer:Ub-p-PEX5,R-HSA-9664888,Ouput,Complex,UniProt:P50542 PEX5,P50542
ATM dimer:PEX5 phosphorylates PEX5,R-HSA-9664862,Ouput,Complex,UniProt:Q13315 ATM,Q13315
ATM dimer:PEX5 phosphorylates PEX5,R-HSA-9664862,Ouput,Complex,UniProt:P50542 PEX5,P50542
SQSTM1 binds ATM dimer:Ub-p-PEX5,R-HSA-9664892,Ouput,Complex,UniProt:Q13501 SQSTM1,Q13501
SQSTM1 binds ATM dimer:Ub-p-PEX5,R-HSA-9664892,Ouput,Complex,UniProt:Q13315 ATM,Q13315
SQSTM1 binds ATM dimer:Ub-p-PEX5,R-HSA-9664892,Ouput,Complex,UniProt:P50542 PEX5,P50542
NBR1 binds MAP1LC3B,R-HSA-9664867,Ouput,Complex,UniProt:Q14596 NBR1,Q14596
NBR1 binds MAP1LC3B,R-HSA-9664867,Ouput,Complex,UniProt:Q9GZQ8 MAP1LC3B,Q9GZQ8
NBR1 translocates from cytosol to perixosomal membrane,R-HSA-9664871,Ouput,EntityWithAccessionedSequence,UniProt:Q14596 NBR1,Q14596
ATM:PEX5 binds ATM,R-HSA-9664879,Ouput,Complex,UniProt:Q13315 ATM,Q13315
ATM:PEX5 binds ATM,R-HSA-9664879,Ouput,Complex,UniProt:P50542 PEX5,P50542
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,DefinedSet,UniProt:Q13315 ATM,Q13315
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,DefinedSet,UniProt:P50542 PEX5,P50542
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,DefinedSet,UniProt:P0CG48 UBC,P0CG48
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,DefinedSet,UniProt:P0CG47 UBB,P0CG47
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,DefinedSet,UniProt:P62987 UBA52,P62987
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,DefinedSet,UniProt:P62979 RPS27A,P62979
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,Complex,UniProt:Q13315 ATM,Q13315
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,Complex,UniProt:P50542 PEX5,P50542
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,Complex,UniProt:P0CG48 UBC,P0CG48
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,Complex,UniProt:P0CG47 UBB,P0CG47
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,Complex,UniProt:P62987 UBA52,P62987
USP30 deubiquitinates ATM dimer:Ub-p-PEX5,R-HSA-9674127,Ouput,Complex,UniProt:P62979 RPS27A,P62979
ROS positively regulates misfolding of cilia proteins,R-HSA-9639698,Ouput,DefinedSet,UniProt:Q12798 CETN1,Q12798
ROS positively regulates misfolding of cilia proteins,R-HSA-9639698,Ouput,DefinedSet,UniProt:Q3SXY8 ARL13B,Q3SXY8
ROS positively regulates misfolding of cilia proteins,R-HSA-9639698,Ouput,DefinedSet,UniProt:Q13099 IFT88,Q13099
ROS positively regulates misfolding of cilia proteins,R-HSA-9639698,Ouput,DefinedSet,UniProt:O95613 PCNT,O95613
Misfolded proteins translocate from cilium to cytosol,R-HSA-9640114,Ouput,DefinedSet,UniProt:Q13099 IFT88,Q13099
Misfolded proteins translocate from cilium to cytosol,R-HSA-9640114,Ouput,DefinedSet,UniProt:Q12798 CETN1,Q12798
Misfolded proteins translocate from cilium to cytosol,R-HSA-9640114,Ouput,DefinedSet,UniProt:O95613 PCNT,O95613
Misfolded proteins translocate from cilium to cytosol,R-HSA-9640114,Ouput,DefinedSet,UniProt:Q3SXY8 ARL13B,Q3SXY8
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:P07900 HSP90AA1,P07900
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:Q00613 HSF1,Q00613
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:P55072 VCP,P55072
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:P0CG48 UBC,P0CG48
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:P0CG47 UBB,P0CG47
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:P62987 UBA52,P62987
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:P62979 RPS27A,P62979
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:P13569 CFTR,P13569
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:Q12798 CETN1,Q12798
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:Q13099 IFT88,Q13099
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:Q3SXY8 ARL13B,Q3SXY8
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:O95613 PCNT,O95613
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:Q99497 PARK7,Q99497
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,Complex,UniProt:Q9UBN7 HDAC6,Q9UBN7
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:P07900 HSP90AA1,P07900
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:Q00613 HSF1,Q00613
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:P55072 VCP,P55072
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:P0CG48 UBC,P0CG48
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:P0CG47 UBB,P0CG47
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:P62987 UBA52,P62987
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:P62979 RPS27A,P62979
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:P13569 CFTR,P13569
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:Q12798 CETN1,Q12798
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:Q13099 IFT88,Q13099
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:Q3SXY8 ARL13B,Q3SXY8
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:O95613 PCNT,O95613
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:Q99497 PARK7,Q99497
PolyUb-Misfolded Proteins:HDAC6 dissociate from complex,R-HSA-9646354,Ouput,EntityWithAccessionedSequence,UniProt:Q9UBN7 HDAC6,Q9UBN7
