First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814833"",""TBC1D20 stimulates GTPase activity of RAB1, resulting in hydrolysis of GTP"")",6814833,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8854290"",""TBC1D20 binds NS5A"")",8854290,"Garapati, P V",No,TBC1D20 [endoplasmic reticulum-Golgi intermediate compartment membrane],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814833"",""TBC1D20 stimulates GTPase activity of RAB1, resulting in hydrolysis of GTP"")",6814833,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814831"",""TBC1D20 binds RAB1:GTP"")",6814831,"Rothfels, K",Yes,TBC1D20 [endoplasmic reticulum-Golgi intermediate compartment membrane],EntityWithAccessionedSequence,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814833"",""TBC1D20 stimulates GTPase activity of RAB1, resulting in hydrolysis of GTP"")",6814833,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694439"",""COPII coat binds TRAPPCII and RAB1:GDP"")",5694439,"Rothfels, K",Yes,RAB1:GDP [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847537"",""RAB43:GTP binds USP8NL"")",8847537,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847534"",""RAB43 hydrolyses GTP"")",8847534,"Rothfels, K",Yes,RAB43:GTP:USP6NL [trans-Golgi network membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847544"",""The COG complex and CUX1 and GOLGA5 dimers contribute to intra-Golgi vesicle tethering"")",8847544,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847635"",""Formation of cis-SNARE complex and membrane fusion in intra-Golgi retrograde traffic"")",8847635,"Rothfels, K",Yes,COG complex:CUX1 dimer:GOLGA5 dimer:STX5:PalmC-YKT6:BET1L:GOSR1:intra-Golgi retrograde cargo [Golgi membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847635"",""Formation of cis-SNARE complex and membrane fusion in intra-Golgi retrograde traffic"")",8847635,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,STX:PalmC-YKT6:BET1L:GOSR1 [Golgi membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847635"",""Formation of cis-SNARE complex and membrane fusion in intra-Golgi retrograde traffic"")",8847635,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849748"",""The COG complex binds RABs at the Golgi membrane"")",8849748,"Rothfels, K",Yes,COG complex [Golgi membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847635"",""Formation of cis-SNARE complex and membrane fusion in intra-Golgi retrograde traffic"")",8847635,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811433"",""The COG tethering complex interacts with numerous SNAREs at the Golgi membrane"")",6811433,"Rothfels, K",Yes,COG complex [Golgi membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847635"",""Formation of cis-SNARE complex and membrane fusion in intra-Golgi retrograde traffic"")",8847635,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847544"",""The COG complex and CUX1 and GOLGA5 dimers contribute to intra-Golgi vesicle tethering"")",8847544,"Rothfels, K",Yes,COG complex [Golgi membrane],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847635"",""Formation of cis-SNARE complex and membrane fusion in intra-Golgi retrograde traffic"")",8847635,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847544"",""The COG complex and CUX1 and GOLGA5 dimers contribute to intra-Golgi vesicle tethering"")",8847544,"Rothfels, K",Yes,CUX1 dimer [Golgi membrane],Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847635"",""Formation of cis-SNARE complex and membrane fusion in intra-Golgi retrograde traffic"")",8847635,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809006"",""Vesicle is tethered through binding GOLGA2:GORASP1, GOLGB1 and the COG complex"")",6809006,"Rothfels, K",No,COG complex [Golgi membrane],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"Rothfels, K",Yes,STX5:PalmC-YKT6:BET1L:GOSR1:NSF hexamer:3xSNAPs [Golgi membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814676"",""SNAPs and NSF hexamer bind cis-SNARE at the TGN"")",6814676,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6814684"",""cis-SNARE binds SNAPs and NSF hexamer at the TGN"")",6814684,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6811425"",""NSF and SNAPs bind cis-SNARE at the ER membrane"")",6811425,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847637"",""NSF and SNAPs bind the cis-SNARE at the Golgi"")",8847637,"Rothfels, K",Yes,NSF hexamer [cytosol],Complex,Input,True,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809014"",""cis-Golgi cis-SNARE binds NSF and SNAPs"")",6809014,"Rothfels, K",No,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847638"",""ATP hydrolysis by NSF disassembles the cis-SNARE at the Golgi membrane"")",8847638,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5694423"",""NSF and SNAPs bind cis-SNARE complex"")",5694423,"Rothfels, K",No,NSF hexamer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847880"",""CYTH proteins bind ARF1:GTP"")",8847880,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8847883"",""CYTH proteins stimulate ARF1 GTPase activity"")",8847883,"Rothfels, K",Yes,"ARF1:GTP:CYTH1,2,3,4 [Golgi membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849348"",""RAB6:GTP and BICD homodimers bind COPI-independent Golgi-to-ER retrograde cargo"")",8849348,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849350"",""RAB6:GTP displaces PAFAH1B1 from dynein:dynactin complex"")",8849350,"Rothfels, K",Yes,RAB6:GTP:BICD dimer:COPI-independent retrograde cargo [Golgi membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849350"",""RAB6:GTP displaces PAFAH1B1 from dynein:dynactin complex"")",8849350,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849353"",""Dynein drives COPI-independent retrograde traffic from the Golgi to the ER"")",8849353,"Rothfels, K",Yes,RAB6:GTP:BICD dimer:COPI-independent retrograde cargo:Dynein:Dynactin:microtubules [Golgi membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849353"",""Dynein drives COPI-independent retrograde traffic from the Golgi to the ER"")",8849353,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-6809003"",""ERGIC-to-Golgi vesicles bind dynein:dynactin "")",6809003,"Rothfels, K",No,Dynein:Dynactin:microtubule [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850040"",""RAB3GAP1:RAB3GAP2 recruits RAB18:GCDP to ER"")",8850040,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850041"",""RAB3GAP1:RAB3GAP2 promotes nucleotide exchange on RAB18"")",8850041,"Rothfels, K",Yes,RAB3GAP1:RAB3GAP2:RAB18:GDP [endoplasmic reticulum membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8850041"",""RAB3GAP1:RAB3GAP2 promotes nucleotide exchange on RAB18"")",8850041,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8849353"",""Dynein drives COPI-independent retrograde traffic from the Golgi to the ER"")",8849353,"Rothfels, K",Yes,RAB3GAP1:RAB3GAP2:RAB18:GTP [endoplasmic reticulum membrane],Complex,Positive Regulator,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856808"",""Recruitment of AP-2 complex and clathrin"")",8856808,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856813"",""AAK1 phosphorylates AP-2 mu subunit at T156"")",8856813,"Rothfels, K",Yes,"PI(4,5)P2:AP-2:clathrin:FCHO1,2:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856813"",""AAK1 phosphorylates AP-2 mu subunit at T156"")",8856813,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8866283"",""ARBB recruits GPCRs into clathrin-coated pits"")",8866283,"Rothfels, K",No,"PI(4,5)P2:p-T156 AP-2:clathrin:FCHO1,2:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1 [plasma membrane]",Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856813"",""AAK1 phosphorylates AP-2 mu subunit at T156"")",8856813,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867756"",""CLASP proteins and cargo are recruited to the nascent clathrin-coated pit"")",8867756,"Rothfels, K",Yes,"PI(4,5)P2:p-T156 AP-2:clathrin:FCHO1,2:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1 [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862280"",""FCHo proteins bind nascent clathrin-coated pit"")",8862280,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856808"",""Recruitment of AP-2 complex and clathrin"")",8856808,"Rothfels, K",Yes,"PI(4,5)P2:AP-2:clathrin:FCHO1,2:ITSNs:EPS15:REPS1:SGIP1 [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863721"",""NEDD8-STON binds TOR1 hexamer and COP9 complex"")",8863721,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")",8863723,"Rothfels, K",Yes,NEDD8-STONs:TOR1 hexamer:COP9 [cytosol],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")",8863723,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863727"",""STON2 is neddylated"")",8863727,"Rothfels, K",Yes,NEDD8(1-88) [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863723"",""COP9 and TOR1 deneddylate STON2"")",8863723,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8863721"",""NEDD8-STON binds TOR1 hexamer and COP9 complex"")",8863721,"Rothfels, K",Yes,COP9 [cytosol],Complex,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8866269"",""ARRB bind GPCRs"")",8866269,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8866283"",""ARBB recruits GPCRs into clathrin-coated pits"")",8866283,"Rothfels, K",Yes,ARRB:ARRB-binding GPCRs [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868230"",""SNX9 recruits components of the actin polymerizing machinery"")",8868230,"Rothfels, K",Yes,"PI(4,5)P2:p-T156 AP-2:clathrin:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:F-BAR proteins:BAR domain proteins [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868071"",""Clathrin recruits PIK3C2A"")",8868071,"Rothfels, K",Yes,PIK3C2A [cytosol],EntityWithAccessionedSequence,Input,True,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867756"",""CLASP proteins and cargo are recruited to the nascent clathrin-coated pit"")",8867756,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868071"",""Clathrin recruits PIK3C2A"")",8868071,"Rothfels, K",Yes,"PI(4,5)P2:p-T156 AP-2:clathrin:FCHO1,2:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868071"",""Clathrin recruits PIK3C2A"")",8868071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868072"",""Clathrin-associated PIK3C2A phosphorylates PI(4)P to PI(3,4)P2"")",8868072,"Rothfels, K",Yes,"PI(4,5)P2:p-T156 AP-2:clathrin:FCHO1,2:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:PIK3C2A [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868071"",""Clathrin recruits PIK3C2A"")",8868071,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,"PI(4,5)P2:p-T156 AP-2:clathrin:FCHO1,2:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:PIK3C2A [plasma membrane]",Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868230"",""SNX9 recruits components of the actin polymerizing machinery"")",8868230,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868236"",""BAR domain proteins recruit dynamin"")",8868236,"Rothfels, K",Yes,"PI(4,5)P2:p-T156 AP-2:clathrin:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:F-BAR proteins:BAR domain proteins:ARP2/3 complex:WASL:f-actin:HIP dimers [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868236"",""BAR domain proteins recruit dynamin"")",8868236,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868651"",""Endophilins recruit synaptojanins to the clathrin-coated pit"")",8868651,"Rothfels, K",Yes,"PI(4,5)P2:p-T156 AP-2:clathrin:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:F-BAR proteins:BAR domain proteins:ARP2/3 complex:WASL:f-actin:HIP dimers:DNM:GTP [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868648"",""SYNJ hydrolyze PI(4,5)P2 to PI(4)P"")",8868648,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868661"",""Dynamin-mediated GTP hydrolysis promotes vesicle scission"")",8868661,"Rothfels, K",Yes,PI(4)P:p-T156 AP-2:clathrin:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:F-BAR proteins:BAR domain proteins:ARP2/3 complex:WASL:f-actin:HIP dimers:DNM:GTP:SYNJs [plasma membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868651"",""Endophilins recruit synaptojanins to the clathrin-coated pit"")",8868651,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868648"",""SYNJ hydrolyze PI(4,5)P2 to PI(4)P"")",8868648,"Rothfels, K",Yes,"PI(4,5)P2:p-T156 AP-2:clathrin:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:F-BAR proteins:BAR domain proteins:ARP2/3 complex:WASL:f-actin:HIP dimers:DNM:GTP:SYNJs [plasma membrane]",Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868658"",""HSPA8-mediated ATP hydrolysis promotes vesicle uncoating"")",8868658,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8871194"",""RAB5 and GAPVD1 bind AP-2"")",8871194,"Rothfels, K",Yes,PI(4)P:p-T156 AP-2:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:F-BAR proteins:BAR domain proteins:ARP2/3 complex:WASL:f-actin:HIP dimers:DNM:GDP:SYNJs:auxilin [clathrin-coated endocytic vesicle membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868659"",""Clathrin recruits auxilins to the clathrin-coated vesicle"")",8868659,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868660"",""Auxilin recruits HSPA8:ATP to the clathrin-coated vesicle"")",8868660,"Rothfels, K",Yes,PI(4)P:p-T156 AP-2:clathrin:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:F-BAR proteins:BAR domain proteins:ARP2/3 complex:WASL:f-actin:HIP dimers:DNM:GDP:SYNJs:auxilin [clathrin-coated endocytic vesicle membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868660"",""Auxilin recruits HSPA8:ATP to the clathrin-coated vesicle"")",8868660,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868658"",""HSPA8-mediated ATP hydrolysis promotes vesicle uncoating"")",8868658,"Rothfels, K",Yes,PI(4)P:p-T156 AP-2:clathrin:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:F-BAR proteins:BAR domain proteins:ARP2/3 complex:WASL:f-actin:HIP dimers:DNM:GDP:SYNJs:auxilin:HSPA8:ATP [clathrin-coated endocytic vesicle membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868661"",""Dynamin-mediated GTP hydrolysis promotes vesicle scission"")",8868661,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868659"",""Clathrin recruits auxilins to the clathrin-coated vesicle"")",8868659,"Rothfels, K",Yes,PI(4)P:p-T156 AP-2:clathrin:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:F-BAR proteins:BAR domain proteins:ARP2/3 complex:WASL:f-actin:HIP dimers:DNM:GDP:SYNJs [clathrin-coated endocytic vesicle membrane],Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8866277"",""AP-2 directly binds some endocytic cargo"")",8866277,"Rothfels, K",No,AP-2 Complex [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8871196"",""Initial binding of AP-2 and clathrin to PI(4,5)P2"")",8871196,"Rothfels, K",Yes,AP-2 Complex [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856808"",""Recruitment of AP-2 complex and clathrin"")",8856808,"Rothfels, K",Yes,AP-2 Complex [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862280"",""FCHo proteins bind nascent clathrin-coated pit"")",8862280,"Rothfels, K",Yes,EPS15 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862280"",""FCHo proteins bind nascent clathrin-coated pit"")",8862280,"Rothfels, K",Yes,SGIP1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862280"",""FCHo proteins bind nascent clathrin-coated pit"")",8862280,"Rothfels, K",Yes,REPS1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,AMPH:BIN1 [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,FNBP1 dimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,FNBP1L dimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8867754"",""F- and N- BAR domain proteins bind the clathrin-coated pit"")",8867754,"Rothfels, K",Yes,TRIP10 dimer [cytosol],Complex,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868230"",""SNX9 recruits components of the actin polymerizing machinery"")",8868230,"Rothfels, K",Yes,f-actin [plasma membrane],Polymer,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868230"",""SNX9 recruits components of the actin polymerizing machinery"")",8868230,"Rothfels, K",Yes,HIP1R dimer [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868230"",""SNX9 recruits components of the actin polymerizing machinery"")",8868230,"Rothfels, K",Yes,HIP1 dimer [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8868230"",""SNX9 recruits components of the actin polymerizing machinery"")",8868230,"Rothfels, K",Yes,ARP2/3 complex [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8871193"",""Dissociation of AAK1 and dephosphorylation of AP-2 mu2"")",8871193,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8869438"",""Dissociation of clathrin-associated proteins"")",8869438,"Rothfels, K",Yes,PI(4)P:p-T156 AP-2:ITSNs:EPS15:REPS1:SGIP1:NECAPs:CLASP proteins:cargo:F-BAR proteins:BAR domain proteins:ARP2/3 complex:WASL:f-actin:HIP dimers:DNM:GDP:SYNJs:auxilinGGC-RAB5:GTP:GAPVD1 [clathrin-coated endocytic vesicle membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8871193"",""Dissociation of AAK1 and dephosphorylation of AP-2 mu2"")",8871193,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856808"",""Recruitment of AP-2 complex and clathrin"")",8856808,"Rothfels, K",Yes,AAK1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8871194"",""RAB5 and GAPVD1 bind AP-2"")",8871194,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8871193"",""Dissociation of AAK1 and dephosphorylation of AP-2 mu2"")",8871193,"Rothfels, K",Yes,PI(4)P:p-T156 AP-2:ITSNs:EPS15:REPS1:SGIP1:NECAPs:AAK1:CLASP proteins:cargo:F-BAR proteins:BAR domain proteins:ARP2/3 complex:WASL:f-actin:HIP dimers:DNM:GDP:SYNJs:auxilin [clathrin-coated endocytic vesicle membrane],Complex,Input,False,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8871196"",""Initial binding of AP-2 and clathrin to PI(4,5)P2"")",8871196,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8862280"",""FCHo proteins bind nascent clathrin-coated pit"")",8862280,"Rothfels, K",Yes,"PI(4,5)P2:AP-2:clathrin [plasma membrane]",Complex,Input,False,AND,1,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917696"",""Cargo Sequestration"")",917696,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917700"",""MVB Vesicle Formation"")",917700,"Gillespie, ME",Yes,ESCRT-II/Cargo Complex [endosome membrane],Complex,Input,True,OR,0,True
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917696"",""Cargo Sequestration"")",917696,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-917730"",""Cargo Recognition And Sorting"")",917730,"Gillespie, ME",Yes,ESCRT-I [endosome membrane],Complex,Input,True,OR,0,False
