First_Reaction_Name,First_Reaction_ID,Second_Reaction_Name,Second_Reaction_ID,Second_Reaction_Author,ReactionsInSameDiagram?,Shared_Entity,Shared_Entity_Class,Shared_Entity_Relation_to_Second_Reaction,IsCyclic?,Logic,Value,Is _It_Curated?
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,DET1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,CBLB [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF138 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF182 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RCHY1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,UBE3C [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,LRRC41 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,GAN [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,HECTD1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,LTN1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,"RBX1-CUL2-EloB,C-VHL [cytosol]",Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF14 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,TRIM41 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,TRIM71 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,TRAF7 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,UFL1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,TRIM39 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,SH3RF1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF7 (RBX2):CUL5:EloB/C:ASB [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF111 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF220 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF25 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF41 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,PARK2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF4 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,HERC2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,SMURF1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RBX1:CUL3:BTB [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,STUB1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,MGRN1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF34 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF123 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF6 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,ITCH [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,APC/C E3 ligase complex [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,NEDD4 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,PJA2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,HECTD3 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,PJA1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,ARIH2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,VPRBP [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,TRIM69 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RBBP6 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF114 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,NEDD4L [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,ZNRF1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,ZNRF2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,TRIM36 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,UNKL [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,CUL1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,FBXL4 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RLIM [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,SPSB1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF213 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF217 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF19A [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,MYLIP [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RBCK1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,HECTD2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,HERC6 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,WSB1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,LONRF1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF115 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,TRIP12 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,SCF E3 ubiquitin ligase [cytosol],Complex,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,HUWE1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,SIAH2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,SMURF2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,SIAH1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,HERC5 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF19B [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,DTX3L [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,MIB2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,UBR2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,RNF144B [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983157"",""Interaction of E3 with substrate and E2-Ub complex"")",983157,"Garapati, P V",Yes,TRIM21 [cytosol],EntityWithAccessionedSequence,Input,False,OR,0,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983140"",""Transfer of Ub from E2 to substrate and release of E2"")",983140,"Garapati, P V",Yes,HECW2 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983140"",""Transfer of Ub from E2 to substrate and release of E2"")",983140,"Garapati, P V",Yes,TRIM4 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983140"",""Transfer of Ub from E2 to substrate and release of E2"")",983140,"Garapati, P V",Yes,AREL1 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983147"",""Release of E3 from polyubiquitinated substrate"")",983147,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983140"",""Transfer of Ub from E2 to substrate and release of E2"")",983140,"Garapati, P V",Yes,TRIM50 [cytosol],EntityWithAccessionedSequence,Input,False,AND,1,False
